iter	Passed	Remaining
627	78233	669219
628	78378	669267
629	78526	669341
630	78675	669425
631	78821	669483
632	78966	669532
633	79116	669620
634	79265	669701
635	79415	669785
636	79564	669866
637	79715	669960
638	79867	670058
639	80017	670144
640	80169	670245
641	80325	670382
642	80471	670428
643	80616	670468
644	80766	670546
645	80921	670671
646	81069	670734
647	81218	670808
648	81371	670904
649	81518	670963
650	81666	671024
651	81814	671078
652	81961	671127
653	82109	671187
654	82269	671343
655	82421	671437
656	82579	671573
657	82737	671707
658	82896	671852
659	83064	672067
660	83225	672224
661	83395	672454
662	83549	672558
663	83720	672787
664	83883	672961
665	84078	673383
666	84249	673614
667	84401	673699
668	84564	673861
669	84716	673940
670	84880	674112
671	85071	674498
672	85242	674722
673	85395	674802
674	85548	674879
675	85702	674967
676	85855	675047
677	86026	675273
678	86205	675553
679	86373	675749
680	86534	675880
681	86699	676048
682	86867	676239
683	87055	676586
684	87243	676935
685	87422	677208
686	87585	677355
687	87737	677414
688	87889	677478
689	88046	677577
690	88227	677858
691	88402	678092
692	88560	678199
693	88712	678254
694	88863	678302
695	89010	678322
696	89181	678518
697	89367	678836
698	89539	679042
699	89690	679083
700	89837	679100
701	90006	679279
702	90159	679339
703	90336	679575
704	90516	679837
705	90671	679909
706	90827	679983
707	90976	680013
708	91127	680046
709	91281	680109
710	91457	680339
711	91636	680583
712	91799	680710
713	91955	680776
714	92107	680822
715	92318	681302
716	92472	681356
717	92630	681438
718	92814	681712
719	92985	681896
720	93137	681931
721	93286	681948
722	93436	681968
723	93583	681972
724	93739	682032
725	93921	682292
726	94090	682447
727	94242	682481
728	94397	682533
729	94552	682591
730	94713	682686
731	94887	682880
732	95067	683109
733	95229	683213
734	95382	683247
735	95534	683276
736	95688	683319
737	95845	683383
738	96029	683642
739	96201	683808
740	96359	683877
741	96506	683868
742	96660	683906
743	96812	683930
744	96985	684105
745	97171	684367
746	97334	684466
747	97488	684503
748	97635	684489
749	97792	684544
750	97944	684569
751	98123	684774
752	98306	685009
753	98470	685114
754	98624	685149
755	98776	685165
756	98930	685197
757	99103	685357
758	99286	685587
759	99450	685683
760	99607	685737
761	99757	685732
762	99910	685753
763	100069	685814
764	100252	686043
765	100428	686216
766	100589	686287
767	100740	686293
768	100896	686333
769	101054	686380
770	101219	686478
771	101405	686722
772	101567	686795
773	101717	686790
774	101865	686772
775	102024	686822
776	102185	686894
777	102372	687135
778	102548	687298
779	102699	687293
780	102856	687331
781	103011	687355
782	103167	687386
783	103349	687592
784	103524	687747
785	103686	687813
786	103843	687847
787	103992	687830
788	104151	687875
789	104327	688030
790	104514	688261
791	104683	688372
792	104836	688378
793	104991	688398
794	105153	688458
795	105321	688556
796	105518	688850
797	105698	689026
798	105859	689082
799	106009	689064
800	106164	689076
801	106331	689163
802	106524	689422
803	106702	689583
804	106862	689626
805	107019	689650
806	107183	689718
807	107340	689745
808	107517	689892
809	107707	690128
810	107872	690196
811	108026	690199
812	108183	690216
813	108339	690234
814	108514	690368
815	108705	690602
816	108883	690751
817	109039	690759
818	109191	690748
819	109350	690777
820	109509	690802
821	109695	691003
822	109874	691154
823	110035	691195
824	110191	691201
825	110347	691210
826	110509	691255
827	110702	691486
828	110890	691696
829	111049	691719
830	111202	691702
831	111358	691706
832	111515	691716
833	111692	691851
834	111879	692042
835	112043	692098
836	112204	692128
837	112364	692153
838	112521	692162
839	112682	692192
840	112875	692417
841	113052	692548
842	113213	692574
843	113370	692582
844	113531	692611
845	113696	692660
846	113888	692877
