iter	MAE
1681	429.2665214
1682	429.15573
1683	429.1194048
1684	429.0460817
1685	429.0129396
1686	428.8980313
1687	428.8059316
1688	428.6892961
1689	428.5564983
1690	428.4485062
1691	428.3770736
1692	428.224112
1693	428.2081206
1694	428.1197984
1695	428.0934426
1696	428.0712625
1697	427.900944
1698	427.8764636
1699	427.8092554
1700	427.6282982
1701	427.5558929
1702	427.3911343
1703	427.3586031
1704	427.3201127
1705	427.2384103
1706	427.193643
1707	427.0363361
1708	427.0131514
1709	426.9052575
1710	426.7847405
1711	426.6933699
1712	426.6117905
1713	426.5490507
1714	426.3122011
1715	426.2415427
1716	426.1283259
1717	426.0543685
1718	426.0406444
1719	426.0259855
1720	425.9521358
1721	425.888576
1722	425.8167407
1723	425.6562517
1724	425.563009
1725	425.5369094
1726	425.4264337
1727	425.3111884
1728	425.26048
1729	425.2166901
1730	425.1895419
1731	425.09918
1732	425.0223682
1733	424.9362717
1734	424.8628284
1735	424.829059
1736	424.7785287
1737	424.7450971
1738	424.6863872
1739	424.5466646
1740	424.4804393
1741	424.4726763
1742	424.3871165
1743	424.374712
1744	424.3592771
1745	424.307698
1746	424.2595918
1747	424.1702324
1748	424.1213027
1749	424.0869657
1750	424.0016473
1751	423.981988
1752	423.9022708
1753	423.8269117
1754	423.7827013
1755	423.7197655
1756	423.7137766
1757	423.6592486
1758	423.5290628
1759	423.4075335
1760	423.3222729
1761	423.2292128
1762	423.2170788
1763	423.1659112
1764	423.1518879
1765	423.1077897
1766	423.0111554
1767	422.9477653
1768	422.8472449
1769	422.8211654
1770	422.7859201
1771	422.7443115
1772	422.7186084
1773	422.6278292
1774	422.5663886
1775	422.4950944
1776	422.429678
1777	422.3339573
1778	422.2805248
1779	422.2471261
1780	422.227559
1781	422.1647515
1782	422.1018033
1783	422.0158452
1784	421.9455267
1785	421.8500503
1786	421.8313733
1787	421.7611029
1788	421.7271425
1789	421.6577163
1790	421.5330868
1791	421.4584406
1792	421.3338172
1793	421.238989
1794	421.2046559
1795	421.1926631
1796	421.0938628
1797	421.0783316
1798	421.0091437
1799	420.9920767
1800	420.9810981
1801	420.8973397
1802	420.8244601
1803	420.7684837
1804	420.6626234
1805	420.6290205
1806	420.5881322
1807	420.5641377
1808	420.4867877
1809	420.3796288
1810	420.2712384
1811	420.258372
1812	420.2128481
1813	420.1922825
1814	420.1217212
1815	420.1007876
1816	420.0599893
1817	420.0449837
1818	419.9866355
1819	419.9231071
1820	419.9085016
1821	419.888061
1822	419.8277311
1823	419.658811
1824	419.5389674
1825	419.4964505
1826	419.4477937
1827	419.3855702
1828	419.3598135
1829	419.3172629
1830	419.2243586
1831	419.2170775
1832	419.199486
1833	419.15874
1834	419.0741492
1835	419.0338951
1836	418.9540489
1837	418.8671999
1838	418.6921814
1839	418.6527549
1840	418.6241576
1841	418.5600332
1842	418.5320577
1843	418.5038018
1844	418.377088
1845	418.3493089
1846	418.3050772
1847	418.2804542
1848	418.205413
1849	418.1863668
1850	418.1181484
1851	418.0314284
1852	417.9978738
1853	417.8963604
1854	417.8429889
1855	417.8158048
1856	417.7707308
1857	417.6570635
1858	417.6500681
1859	417.5955416
1860	417.4558487
1861	417.4386002
1862	417.3980393
1863	417.3841039
1864	417.3297129
1865	417.310439
1866	417.2084864
1867	417.1510506
1868	417.0704279
1869	417.0409646
1870	416.9498508
1871	416.9102419
1872	416.8537658
1873	416.8022718
1874	416.7027878
1875	416.6815474
1876	416.6090056
1877	416.5937172
1878	416.5345566
1879	416.5101294
1880	416.3290878
1881	416.2679622
1882	416.1621981
1883	416.0945078
1884	415.9956949
1885	415.9856495
1886	415.9300508
1887	415.7252561
1888	415.6758567
1889	415.5912651
1890	415.5075152
1891	415.456335
1892	415.4366046
1893	415.4007509
1894	415.3804941
1895	415.3562471
1896	415.3239488
1897	415.3125291
1898	415.2801067
1899	415.2433368
1900	415.211587
1901	415.1838212
1902	415.1450902
1903	414.9741875
1904	414.9425856
1905	414.803916
1906	414.7609343
1907	414.7359086
1908	414.6452831
1909	414.6011361
1910	414.5247081
1911	414.3879915
1912	414.3569862
1913	414.2439202
1914	414.2218734
1915	414.1949599
1916	414.0839883
1917	413.9894331
1918	413.9497128
1919	413.8171278
1920	413.6964804
1921	413.6883312
1922	413.5558711
1923	413.4399559
1924	413.4292157
1925	413.3289458
1926	413.2774728
1927	413.1907439
1928	413.1675247
1929	413.1558543
1930	413.1101895
1931	413.0196541
1932	412.9247759
1933	412.9008498
1934	412.8792412
1935	412.7264144
1936	412.6711785
1937	412.5705433
1938	412.5591527
1939	412.4983576
1940	412.4205179
1941	412.3678742
1942	412.249846
1943	412.1812273
1944	412.1190305
1945	412.0059072
1946	411.9384974
1947	411.9255044
1948	411.8936108
1949	411.8589127
1950	411.7834791
1951	411.7227509
1952	411.5706148
1953	411.5132754
1954	411.4385581
1955	411.425734
1956	411.3603302
1957	411.3472484
1958	411.2807931
1959	411.230863
1960	411.1715018
1961	411.0917012
1962	411.0717928
1963	410.9596671
1964	410.9176374
1965	410.8785968
1966	410.8626772
1967	410.7353795
1968	410.6944136
1969	410.4735143
1970	410.3833132
1971	410.2734684
1972	410.2580967
1973	410.2287104
1974	410.137186
1975	410.043596
1976	410.0307107
1977	409.8677432
1978	409.812954
1979	409.7677954
1980	409.6208579
1981	409.5607676
1982	409.5293462
1983	409.4765826
1984	409.439611
1985	409.4234769
1986	409.4059423
1987	409.3144491
1988	409.2318381
1989	409.1668195
1990	409.1578822
1991	409.1059266
1992	408.9864358
1993	408.8814604
1994	408.7769629
1995	408.7145982
1996	408.7025295
1997	408.6560514
1998	408.6411289
1999	408.6108063
2000	408.4873455
2001	408.4447546
2002	408.3691242
2003	408.2350769
2004	408.1804486
2005	408.1440598
2006	408.0627505
2007	407.9948358
2008	407.9905033
2009	407.9131054
2010	407.884025
2011	407.7899274
2012	407.7668247
2013	407.7500878
2014	407.695078
2015	407.6693398
2016	407.5491726
2017	407.4614678
2018	407.425418
2019	407.3457842
2020	407.3299163
2021	407.3076862
2022	407.2944913
2023	407.2808298
2024	407.2305197
2025	407.1713109
2026	407.0772091
2027	407.0643061
2028	406.9341693
2029	406.8856873
2030	406.8264616
2031	406.7733965
2032	406.7552832
2033	406.6988
2034	406.6452609
2035	406.6288436
2036	406.5934386
2037	406.5565556
2038	406.5410351
2039	406.4538195
2040	406.4305046
2041	406.4062414
2042	406.343181
2043	406.2173348
2044	406.1231048
2045	406.048817
2046	406.0110435
2047	405.9709324
2048	405.9028239
2049	405.7722727
2050	405.7431211
2051	405.7185195
2052	405.6325632
2053	405.5856762
2054	405.4881542
2055	405.4629309
2056	405.4172457
2057	405.3532546
2058	405.3385144
2059	405.1757262
2060	405.0959099
2061	404.9956377
2062	404.9286441
2063	404.8455445
2064	404.8255395
2065	404.7529839
2066	404.7264792
2067	404.6929753
2068	404.6564578
2069	404.6200343
2070	404.6085146
2071	404.5435369
2072	404.4500501
2073	404.3404918
2074	404.3010697
2075	404.2169156
2076	404.1482052
2077	404.0958291
2078	404.0443853
2079	403.9769115
2080	403.9507992
2081	403.9436423
2082	403.815473
2083	403.7971425
2084	403.7434591
2085	403.6184723
2086	403.5656704
2087	403.5607866
2088	403.5131515
2089	403.4806788
2090	403.3984224
2091	403.3667081
2092	403.3427796
2093	403.3090091
2094	403.2513938
2095	403.2336121
2096	403.2148796
2097	403.1525339
2098	403.0882273
2099	402.9864103
2100	402.9279236
2101	402.8310996
2102	402.8201171
2103	402.7847745
2104	402.7587217
2105	402.7259342
2106	402.7015962
2107	402.6594259
2108	402.5661052
2109	402.4993148
2110	402.4844143
2111	402.4296425
2112	402.4247895
2113	402.3372531
2114	402.1965731
2115	402.119556
2116	402.1049868
2117	402.0826002
2118	401.9966918
2119	401.9497142
2120	401.8881944
2121	401.8828922
2122	401.7987039
2123	401.7831275
2124	401.7302914
2125	401.6925458
2126	401.6476884
2127	401.6357268
2128	401.5861764
2129	401.5540652
2130	401.5280153
2131	401.3583932
2132	401.2559532
2133	401.2204537
2134	401.2103521
2135	401.1711925
2136	401.1442797
2137	401.1069766
2138	401.0839629
2139	401.0774563
2140	401.0222371
2141	401.0082033
2142	400.8264156
2143	400.7052029
2144	400.6793707
2145	400.6347891
2146	400.5989502
2147	400.5682086
2148	400.5510382
2149	400.496252
2150	400.4755374
2151	400.374195
2152	400.317968
2153	400.2927161
2154	400.2735397
2155	400.2212124
2156	400.2087495
2157	400.1077466
2158	400.0786195
2159	399.9647775
2160	399.929947
2161	399.8965898
2162	399.7940616
2163	399.6301276
2164	399.5876588
2165	399.5298819
2166	399.5075334
2167	399.442115
2168	399.3748684
2169	399.32527
2170	399.2562125
2171	399.2321615
2172	399.1785397
2173	399.1575993
2174	399.1009236
2175	399.0626947
2176	399.0197456
2177	398.8950175
2178	398.7935044
2179	398.7894542
2180	398.6422435
2181	398.5851829
2182	398.4888923
2183	398.4794548
2184	398.4392527
2185	398.409561
2186	398.3956077
2187	398.318509
2188	398.2244235
2189	398.1446464
2190	398.1278832
2191	398.1179945
2192	398.0692165
2193	397.9724148
2194	397.9567957
2195	397.9374959
2196	397.8872246
2197	397.8745952
2198	397.8650534
2199	397.8181956
2200	397.8012688
2201	397.7814501
2202	397.7629318
2203	397.7364428
2204	397.6989253
2205	397.5872862
2206	397.5673401
2207	397.5580938
2208	397.5441469
2209	397.5349801
2210	397.5143759
2211	397.4757681
2212	397.421194
2213	397.2918655
2214	397.2779611
2215	397.2602452
2216	397.2164008
2217	397.1841752
2218	397.1375619
2219	397.0656953
2220	397.0201449
2221	396.9941352
2222	396.9000767
2223	396.7735647
2224	396.762837
2225	396.7509789
2226	396.7340374
2227	396.6807549
2228	396.6228229
2229	396.5924721
2230	396.5622222
2231	396.4857093
2232	396.362499
2233	396.2590322
2234	396.218956
2235	396.1900954
2236	396.127239
2237	396.0679599
2238	395.9287947
2239	395.9103074
2240	395.858025
2241	395.8364338
2242	395.7798198
2243	395.775594
2244	395.7125955
2245	395.6298082
2246	395.6258507
2247	395.5674871
2248	395.4356801
2249	395.4066928
2250	395.3906373
2251	395.3609289
2252	395.2777567
2253	395.2475125
2254	395.1857977
2255	395.1664711
2256	395.1127061
2257	395.0513541
2258	395.0411226
2259	395.0054276
2260	394.9486254
2261	394.9014
2262	394.8865073
2263	394.7922925
2264	394.7252266
2265	394.6957763
2266	394.591932
2267	394.5584565
2268	394.5532323
2269	394.5446819
2270	394.4973444
2271	394.4435956
2272	394.3748948
2273	394.3256711
2274	394.2962556
2275	394.2861324
2276	394.2557464
2277	394.2351211
2278	394.2225408
2279	394.0987427
2280	394.0882988
2281	394.0664311
2282	393.9405323
2283	393.9227803
2284	393.8876993
2285	393.8155417
2286	393.7750082
2287	393.6651767
2288	393.5596604
2289	393.5228305
2290	393.5102396
2291	393.4944135
2292	393.4639081
2293	393.4296652
2294	393.3974673
2295	393.3620264
2296	393.356527
2297	393.3302257
2298	393.2777725
2299	393.2528673
2300	393.2130261
2301	393.1344947
2302	393.0944823
2303	393.0106964
2304	392.9964804
2305	392.9300862
2306	392.8648609
2307	392.832442
2308	392.7966142
2309	392.7829894
2310	392.7461627
2311	392.7092346
2312	392.6318138
2313	392.5807496
2314	392.5645883
2315	392.5361632
2316	392.5137868
2317	392.481721
2318	392.451856
2319	392.4406457
2320	392.3647955
2321	392.3002923
2322	392.1483778
2323	392.0447812
2324	392.0227482
2325	391.9430977
2326	391.8804011
2327	391.8616093
2328	391.7832707
2329	391.7404202
2330	391.6815287
2331	391.6752582
2332	391.6263409
2333	391.555644
2334	391.5080815
2335	391.4968727
2336	391.4795753
2337	391.4502471
2338	391.4028345
2339	391.3712426
2340	391.3570447
2341	391.3391753
2342	391.258144
2343	391.1937348
2344	391.1515484
2345	391.1150828
2346	391.0869695
2347	391.0437854
2348	391.0388519
2349	391.0030965
2350	390.9215073
2351	390.8977903
2352	390.7954944
2353	390.7266376
2354	390.7094066
2355	390.6597124
2356	390.6384309
2357	390.6304907
2358	390.6168085
2359	390.5682759
2360	390.559786
2361	390.5274761
2362	390.5013963
2363	390.4343388
2364	390.4098146
2365	390.3799557
2366	390.3534649
2367	390.3218272
2368	390.3020808
2369	390.2556696
2370	390.2279627
2371	390.1938171
2372	390.1530013
2373	390.0336244
2374	390.0061585
2375	389.978341
2376	389.9344082
2377	389.9290534
2378	389.9036073
2379	389.8578599
2380	389.8495682
2381	389.8248372
2382	389.75312
2383	389.72681
2384	389.7149386
2385	389.583201
2386	389.5793964
2387	389.5324848
2388	389.4454907
2389	389.3397232
2390	389.2952029
2391	389.2825433
2392	389.2524589
2393	389.1799585
2394	389.1568313
2395	389.0881741
2396	389.0324213
2397	388.9145002
2398	388.8452426
2399	388.8240499
2400	388.7984216
2401	388.7596525
2402	388.7334367
2403	388.6833066
2404	388.6456844
2405	388.631237
2406	388.6214561
2407	388.6048595
2408	388.5159293
2409	388.4982795
2410	388.4550864
2411	388.3994792
2412	388.3815092
2413	388.3437647
2414	388.2886248
2415	388.2217804
2416	388.204633
2417	388.1706822
2418	388.1444409
2419	388.0611661
2420	388.0372903
2421	388.0219119
2422	388.0047344
2423	387.9895669
2424	387.9608409
2425	387.9276559
2426	387.8609068
2427	387.7925291
2428	387.7346272
2429	387.7175201
2430	387.6879974
2431	387.678426
2432	387.6499391
2433	387.5886031
2434	387.5812411
2435	387.5295499
2436	387.5106838
2437	387.5021545
2438	387.5001146
2439	387.4783839
2440	387.4540846
2441	387.3672444
2442	387.2903086
2443	387.2508259
2444	387.1988215
2445	387.1704825
2446	387.1107523
2447	387.0901374
2448	387.077207
2449	387.0072832
2450	386.944932
2451	386.9267005
2452	386.9040212
2453	386.8497365
2454	386.835706
2455	386.8292601
2456	386.8020024
2457	386.7577794
2458	386.7470836
2459	386.7231708
2460	386.65059
2461	386.638747
2462	386.611908
2463	386.6054144
2464	386.5794211
2465	386.5735832
2466	386.540206
2467	386.4861565
2468	386.452003
2469	386.4377734
2470	386.3997232
2471	386.3369396
2472	386.2844936
2473	386.271695
2474	386.2523407
2475	386.2186585
2476	386.1921064
2477	386.1764653
2478	386.1476093
2479	386.1304343
2480	386.0060307
2481	385.9512717
2482	385.919896
2483	385.9069167
2484	385.8826317
2485	385.8195659
2486	385.7937688
2487	385.7481318
2488	385.7273782
2489	385.6974979
2490	385.6689797
2491	385.6574205
2492	385.631924
2493	385.6240358
2494	385.5592864
2495	385.52762
2496	385.4966339
2497	385.4505801
2498	385.4188045
2499	385.3889991
2500	385.3455741
2501	385.2967086
2502	385.2563692
2503	385.233446
2504	385.2110579
2505	385.1042105
2506	385.0969242
2507	385.035327
2508	385.0142372
2509	384.9565853
2510	384.9206925
2511	384.8665858
2512	384.8619954
2513	384.8261764
2514	384.7911256
2515	384.7444986
2516	384.6854495
2517	384.6538992
2518	384.6313499
2519	384.6008816
2520	384.5096772
2521	384.4428355
2522	384.4097507
2523	384.3623312
2524	384.3376806
2525	384.2990995
2526	384.2658735
2527	384.1851748
2528	384.1244032
2529	384.1051784
2530	384.0733698
2531	384.05546
2532	384.0409032
2533	384.0284797
2534	383.9816584
2535	383.9737873
2536	383.9311922
2537	383.8825328
2538	383.8428361
2539	383.8332483
2540	383.8286488
2541	383.8117186
2542	383.771628
2543	383.755813
2544	383.7413329
2545	383.7178116
2546	383.680855
2547	383.6607688
2548	383.6451015
2549	383.6149244
2550	383.5981572
2551	383.5909904
2552	383.5863683
2553	383.5607236
2554	383.5462663
2555	383.5176192
2556	383.4161066
2557	383.3842497
2558	383.3716651
2559	383.358349
2560	383.3272733
2561	383.2973226
2562	383.2627621
2563	383.248339
2564	383.2294756
2565	383.1946128
2566	383.1432703
2567	383.0950677
2568	383.0662616
2569	383.0065367
2570	382.9114255
2571	382.8725271
2572	382.8010168
2573	382.7624737
2574	382.7503809
2575	382.7324339
2576	382.6904641
2577	382.6436073
2578	382.6363256
2579	382.6221107
2580	382.5713013
2581	382.5406042
2582	382.4416853
2583	382.4125098
2584	382.3925144
2585	382.3553752
2586	382.2419927
2587	382.2209982
2588	382.1633859
2589	382.1518136
2590	382.1235592
2591	382.0217106
2592	382.0053415
2593	381.9923431
2594	381.9787159
2595	381.9614341
2596	381.8795998
2597	381.8660382
2598	381.8416229
2599	381.8232428
2600	381.80849
2601	381.7772605
2602	381.7448737
2603	381.7315471
2604	381.6992001
2605	381.6581203
2606	381.5615086
2607	381.5383954
2608	381.4595754
2609	381.381044
2610	381.3584574
2611	381.3416716
2612	381.2961367
2613	381.2654081
2614	381.2265872
2615	381.1871228
2616	381.1581376
2617	381.1423306
2618	381.0946269
2619	381.0883135
2620	381.060277
2621	381.0370142
2622	380.9980267
2623	380.9618632
2624	380.9116379
2625	380.8676647
2626	380.8052431
2627	380.7626802
2628	380.7374181
2629	380.6965623
2630	380.6712651
2631	380.6177374
2632	380.5874424
2633	380.5368602
2634	380.5131594
2635	380.4777278
2636	380.4052902
2637	380.388522
2638	380.3771123
2639	380.2697227
2640	380.2240895
2641	380.1816127
2642	380.1732934
2643	380.1570139
2644	380.1388381
2645	380.1293398
2646	380.0861469
2647	380.0283359
2648	379.9851574
2649	379.9704849
2650	379.9431809
2651	379.9072631
2652	379.8208471
2653	379.8084368
2654	379.7614829
2655	379.7442294
2656	379.7020893
2657	379.6643889
2658	379.5437403
2659	379.4958515
2660	379.4633908
2661	379.449442
2662	379.44344
2663	379.4116625
2664	379.3850204
2665	379.3436588
2666	379.3139438
2667	379.2910197
2668	379.2082753
2669	379.1481186
2670	379.1081333
2671	379.0927827
2672	379.0842941
2673	379.0303519
2674	378.9650614
2675	378.9019276
2676	378.8728599
2677	378.8034924
2678	378.7403826
2679	378.7247812
2680	378.6976839
2681	378.6893503
2682	378.6669636
2683	378.6393771
2684	378.5835083
2685	378.5205213
2686	378.5002215
2687	378.4883858
2688	378.4391286
2689	378.4336217
2690	378.4035925
2691	378.3266454
2692	378.2287115
2693	378.206119
2694	378.1698378
2695	378.1406627
2696	378.1287579
2697	378.0628494
2698	378.047166
2699	378.0115491
2700	377.9599247
2701	377.9476923
2702	377.9302805
2703	377.9142021
2704	377.90034
2705	377.8772634
2706	377.8355625
2707	377.812967
2708	377.7779165
2709	377.7384284
2710	377.6677092
2711	377.6567751
2712	377.5870389
2713	377.4922551
2714	377.4850635
2715	377.4249864
2716	377.2983759
2717	377.2458353
2718	377.2357715
2719	377.2142714
2720	377.1784082
2721	377.1536883
2722	377.1307831
2723	377.1196856
2724	377.0329446
2725	377.0197197
2726	376.999722
2727	376.9896815
2728	376.9807561
2729	376.9616202
2730	376.9427383
2731	376.9205117
2732	376.8927426
2733	376.8645316
2734	376.8409639
2735	376.8197564
2736	376.8003834
2737	376.655469
2738	376.6465789
2739	376.6354334
2740	376.5927058
2741	376.5487941
2742	376.5187901
2743	376.4980578
2744	376.4730064
2745	376.4590826
2746	376.4369631
2747	376.4125724
2748	376.3978887
2749	376.3730861
2750	376.3191492
2751	376.2895414
2752	376.2772734
2753	376.2455265
2754	376.2336584
2755	376.2298617
2756	376.2016575
2757	376.1946072
2758	376.1811817
2759	376.1543513
2760	376.1081118
2761	376.0932862
2762	376.0600073
2763	376.0476466
2764	376.0348447
2765	376.0078591
2766	375.9232104
2767	375.8569604
2768	375.8363702
2769	375.8089405
2770	375.7754848
2771	375.7670616
2772	375.7389041
2773	375.7237788
2774	375.6700156
2775	375.6441563
2776	375.6283824
2777	375.6091507
2778	375.5837412
2779	375.5693345
2780	375.5598136
2781	375.535428
2782	375.4896893
2783	375.4486124
2784	375.4400893
2785	375.4065379
2786	375.3938796
2787	375.3681872
2788	375.3494046
2789	375.3344488
2790	375.2818561
2791	375.2534368
2792	375.2391067
2793	375.2170486
2794	375.1971149
2795	375.1699719
2796	375.1119599
2797	375.1062161
2798	375.0794904
2799	375.0692088
2800	375.0473722
2801	375.0308348
2802	374.9959791
2803	374.9425741
2804	374.9259094
2805	374.8929152
2806	374.8615972
2807	374.8280281
2808	374.8111306
2809	374.7861718
2810	374.7650336
2811	374.7188954
2812	374.713529
2813	374.7005969
2814	374.6862416
2815	374.6640351
2816	374.6566565
2817	374.6359336
2818	374.6206138
2819	374.6153072
2820	374.5234023
2821	374.4895783
2822	374.4743142
2823	374.4651878
2824	374.4511993
2825	374.4361785
2826	374.4133164
2827	374.3952702
2828	374.3875439
2829	374.3016182
2830	374.2904548
2831	374.2739919
2832	374.2654234
2833	374.2510575
2834	374.2333547
2835	374.1448661
2836	374.1193749
2837	374.0776838
2838	373.9957418
2839	373.9784885
2840	373.9681557
2841	373.9551351
2842	373.9357493
2843	373.9239009
2844	373.9048708
2845	373.8815514
2846	373.8360252
2847	373.8033374
2848	373.7837543
2849	373.7049959
2850	373.6895067
2851	373.650815
2852	373.5818719
2853	373.570292
2854	373.5599613
2855	373.5308956
2856	373.5111363
2857	373.5015952
2858	373.4806323
2859	373.4593389
2860	373.4371036
2861	373.3914281
2862	373.3632919
2863	373.3498215
2864	373.3253018
2865	373.2633371
2866	373.2384658
2867	373.1998745
2868	373.1463266
2869	373.1293087
2870	373.121646
2871	373.1095637
2872	373.0972984
2873	373.0883034
2874	373.0467254
2875	373.0048136
2876	372.9347577
2877	372.9236398
2878	372.9130657
2879	372.9035046
2880	372.8886679
2881	372.8767227
2882	372.826478
2883	372.766371
2884	372.7490217
2885	372.7333227
2886	372.7178011
2887	372.6954997
2888	372.6384943
2889	372.5933865
2890	372.5626488
2891	372.5565714
2892	372.5456027
2893	372.5323917
2894	372.5263614
2895	372.5233331
2896	372.5043791
2897	372.4720672
2898	372.4682863
2899	372.4469609
2900	372.4148229
2901	372.3844119
2902	372.3607639
2903	372.3509836
2904	372.3202312
2905	372.284701
2906	372.2714357
2907	372.2572358
2908	372.2009776
2909	372.1851206
2910	372.1622565
2911	372.1463235
2912	372.1287109
2913	372.1069592
2914	372.078416
2915	372.0239146
2916	371.9979768
2917	371.9652299
2918	371.9534194
2919	371.9382759
2920	371.9087619
2921	371.8901681
2922	371.8308471
2923	371.8145792
2924	371.7594316
2925	371.7470527
2926	371.7227638
2927	371.7063332
2928	371.682212
2929	371.6694869
2930	371.6271744
2931	371.5895417
2932	371.5835417
2933	371.5311274
2934	371.4886745
2935	371.4747016
2936	371.4352902
2937	371.4113934
2938	371.4000739
2939	371.2929716
2940	371.2628671
2941	371.2340612
2942	371.1214144
2943	371.0582046
2944	371.0156532
2945	370.9653747
2946	370.9427908
2947	370.8911612
2948	370.8788565
2949	370.8607511
2950	370.8352714
2951	370.814393
2952	370.7964565
2953	370.7776201
2954	370.7471262
2955	370.7404887
2956	370.7280685
2957	370.7047252
2958	370.6899814
2959	370.6684736
2960	370.6530622
2961	370.6184305
2962	370.6103488
2963	370.5953724
2964	370.5343007
2965	370.5122138
2966	370.4918623
2967	370.490388
2968	370.4757377
2969	370.4533874
2970	370.4338841
2971	370.4165217
2972	370.405415
2973	370.3938446
2974	370.3819522
2975	370.3073527
2976	370.2805893
2977	370.262593
2978	370.1976568
2979	370.1320168
2980	370.1257676
2981	370.0934356
2982	370.0659856
2983	370.0372409
2984	370.0321838
2985	369.9978008
2986	369.9697104
2987	369.9473757
2988	369.8748789
2989	369.8588086
2990	369.8448817
2991	369.8227285
2992	369.7905375
2993	369.785717
2994	369.7598363
2995	369.7536379
2996	369.7361679
2997	369.6999741
2998	369.6675064
2999	369.6511023
3000	369.6471286
3001	369.6330038
3002	369.6290623
3003	369.6235951
3004	369.6023869
3005	369.5763259
3006	369.5510585
3007	369.5392254
3008	369.5201858
3009	369.4958214
3010	369.4754296
3011	369.4483051
3012	369.407707
3013	369.3657167
3014	369.3440063
3015	369.3316158
3016	369.3023255
3017	369.2897863
3018	369.2667584
3019	369.2490089
3020	369.2405707
3021	369.2309458
3022	369.1811811
3023	369.1591614
3024	369.1168027
3025	369.0959922
3026	369.0644742
3027	369.0470259
3028	369.0342598
3029	369.0175037
3030	368.9896239
3031	368.9729621
3032	368.9581352
3033	368.9428408
3034	368.9312424
3035	368.8926508
3036	368.8530533
3037	368.8433703
3038	368.7737399
3039	368.755105
3040	368.7418777
3041	368.7070478
3042	368.6945772
3043	368.6878773
3044	368.6537054
3045	368.6288512
3046	368.6195424
3047	368.5841978
3048	368.5810775
3049	368.5220381
3050	368.513545
3051	368.4899623
3052	368.470374
3053	368.4508965
3054	368.4271057
3055	368.376659
3056	368.3721302
3057	368.3593006
3058	368.334571
3059	368.3212869
3060	368.302722
3061	368.2884392
3062	368.2669404
3063	368.2330271
3064	368.215533
3065	368.1581149
3066	368.1482902
3067	368.1192936
3068	368.1011188
3069	368.0801932
3070	368.0740995
3071	368.0680014
3072	368.030741
3073	368.0191171
3074	367.9665562
3075	367.922426
3076	367.9024668
3077	367.8761535
3078	367.8487998
3079	367.8107503
3080	367.7537702
3081	367.723659
3082	367.6860383
3083	367.6736537
3084	367.6545637
3085	367.6137989
3086	367.602131
3087	367.5934981
3088	367.5673871
3089	367.5532436
3090	367.5324048
3091	367.4950719
3092	367.4369949
3093	367.4260933
3094	367.4097087
3095	367.3675375
3096	367.3638395
3097	367.3516578
3098	367.3430422
3099	367.3143975
3100	367.2949087
3101	367.288001
3102	367.2760793
3103	367.2557695
3104	367.2412474
3105	367.2213201
3106	367.1505575
3107	367.1433013
3108	367.1116029
3109	367.0954103
3110	367.0728873
3111	367.0674077
3112	367.052593
3113	367.0247701
3114	367.0044673
3115	366.9658072
3116	366.9379865
3117	366.9156312
3118	366.9107365
3119	366.8990016
3120	366.8633342
3121	366.8495172
3122	366.8372153
3123	366.8112992
3124	366.765197
3125	366.7375966
3126	366.6943328
3127	366.6548253
3128	366.6228247
3129	366.6100601
3130	366.5581585
3131	366.5511225
3132	366.4827229
3133	366.4588773
3134	366.4503571
3135	366.4359395
3136	366.408234
3137	366.3876295
3138	366.3581557
3139	366.321583
3140	366.2982006
3141	366.2049439
3142	366.1640302
3143	366.0924154
3144	366.0609615
3145	366.0434091
3146	366.0299097
3147	365.952526
3148	365.9418928
3149	365.9178363
3150	365.9054283
3151	365.8528556
3152	365.8162645
3153	365.7457435
3154	365.7175136
3155	365.6486353
3156	365.6318224
3157	365.6141572
3158	365.6031237
3159	365.5705277
3160	365.5438705
3161	365.5238918
3162	365.4807945
3163	365.473
3164	365.4564882
3165	365.4264532
3166	365.4180364
3167	365.3671052
3168	365.3489404
3169	365.3211253
3170	365.2997186
3171	365.2836992
3172	365.2676958
3173	365.2220787
3174	365.1598924
3175	365.0958408
3176	365.0894357
3177	365.0854433
3178	365.0251381
3179	364.9913102
3180	364.9724893
3181	364.9133244
3182	364.8864371
3183	364.8702049
3184	364.8547404
3185	364.8452064
3186	364.8298947
3187	364.8143785
3188	364.8048048
3189	364.7833171
3190	364.7788138
3191	364.7735401
3192	364.7615167
3193	364.7131144
3194	364.6821125
3195	364.6730196
3196	364.650364
3197	364.6435441
3198	364.6352798
3199	364.5407508
3200	364.5295224
3201	364.5087738
3202	364.4984651
3203	364.4566401
3204	364.4433134
3205	364.4272865
3206	364.4085913
3207	364.3932783
3208	364.384092
3209	364.3257063
3210	364.3233271
3211	364.307343
3212	364.2639715
3213	364.2405984
3214	364.2045675
3215	364.1407692
3216	364.0720881
3217	364.0681717
3218	364.0225987
3219	364.0038419
3220	363.9979715
3221	363.9895031
3222	363.9758447
3223	363.9346723
3224	363.9110622
3225	363.9050737
3226	363.8746573
3227	363.8589783
3228	363.8338277
3229	363.8277063
3230	363.8034825
3231	363.7850011
3232	363.7786768
3233	363.7605199
3234	363.7434421
3235	363.6985745
3236	363.6756862
3237	363.665978
3238	363.6520288
3239	363.5550206
3240	363.5359733
3241	363.5145426
3242	363.5059227
3243	363.489666
3244	363.4798213
3245	363.4633961
3246	363.4379498
3247	363.3819711
3248	363.3537959
3249	363.3458731
3250	363.3409822
