iter	MAE
1513	0.09864116607
1514	0.09863502243
1515	0.09862743018
1516	0.0986077359
1517	0.09859518423
1518	0.09858581462
1519	0.09857371312
1520	0.09856874721
1521	0.09856209989
1522	0.09855592829
1523	0.0985434031
1524	0.09853812752
1525	0.09852338887
1526	0.09851616902
1527	0.09850692689
1528	0.0984957599
1529	0.0984817409
1530	0.09847416562
1531	0.09845838171
1532	0.09845061275
1533	0.09843231055
1534	0.09841998522
1535	0.09840811882
1536	0.09840257761
1537	0.09839237233
1538	0.09837996638
1539	0.09837220133
1540	0.09836295612
1541	0.09832526974
1542	0.09831875007
1543	0.09830955793
1544	0.09830225276
1545	0.09828695626
1546	0.09826586491
1547	0.09825426032
1548	0.09824677992
1549	0.09823234845
1550	0.09822162444
1551	0.09820552541
1552	0.09820067603
1553	0.0981869244
1554	0.09816903667
1555	0.0981459162
1556	0.09814168414
1557	0.09813136957
1558	0.09812008258
1559	0.098106738
1560	0.09809833487
1561	0.09808956361
1562	0.09806626274
1563	0.09805952156
1564	0.09804700603
1565	0.09803888869
1566	0.09803327351
1567	0.09802707478
1568	0.09801628505
1569	0.09800809802
1570	0.09800081498
1571	0.09799102876
1572	0.09798338146
1573	0.09796582089
1574	0.09794594799
1575	0.09792238837
1576	0.09791336657
1577	0.09790380177
1578	0.09789594099
1579	0.09787694279
1580	0.09787062947
1581	0.09786438842
1582	0.0978396436
1583	0.09783248066
1584	0.09782530433
1585	0.09781705125
1586	0.09781329512
1587	0.09780673126
1588	0.09780016456
1589	0.09778897845
1590	0.09778346996
1591	0.09777287073
1592	0.0977617807
1593	0.09774021306
1594	0.09773478018
1595	0.09771269189
1596	0.09770120752
1597	0.09769458632
1598	0.09768005508
1599	0.09767151111
1600	0.09764558186
1601	0.09763954842
1602	0.09762987731
1603	0.09762176463
1604	0.09761308635
1605	0.09760729332
1606	0.09759001169
1607	0.09757927857
1608	0.09757165578
1609	0.09756344909
1610	0.09754262762
1611	0.09753549625
1612	0.09751540848
1613	0.09750010581
1614	0.0974891781
1615	0.09747886957
1616	0.09746367069
1617	0.09745476423
1618	0.09745084443
1619	0.09744377136
1620	0.09743323392
1621	0.09742305551
1622	0.09741140577
1623	0.0974037833
1624	0.09739657178
1625	0.09737853436
1626	0.09736976823
1627	0.09736442513
1628	0.09735505442
1629	0.09734169847
1630	0.09733194712
1631	0.0973248528
1632	0.09731891273
1633	0.09731496962
1634	0.09730609998
1635	0.09729846996
1636	0.09728555696
1637	0.09727413904
1638	0.09726373436
1639	0.09725172689
1640	0.09724352454
1641	0.09723927092
1642	0.09722744565
1643	0.09721558399
1644	0.09720791901
1645	0.09719831613
1646	0.09718152276
1647	0.09716674614
1648	0.09715969173
1649	0.09714308173
1650	0.09712854644
1651	0.09712344231
1652	0.09711410308
1653	0.0971081439
1654	0.09710039157
1655	0.09709186651
1656	0.09707923681
1657	0.09706995777
1658	0.09705834718
1659	0.09703926224
1660	0.09702656063
1661	0.09700890422
1662	0.09700492236
1663	0.09698939029
1664	0.0969827432
1665	0.09695993084
1666	0.09694537475
1667	0.09693703447
1668	0.09690998355
1669	0.09690488597
1670	0.09688759614
1671	0.09688299955
1672	0.09686867886
1673	0.09686214262
1674	0.09685602251
1675	0.09683934837
1676	0.09683148657
1677	0.09681369414
1678	0.0968003675
1679	0.09679188685
1680	0.09678311858
1681	0.09676415482
1682	0.09675891832
1683	0.09675238209
1684	0.09674555904
1685	0.09673535708
1686	0.0967278398
1687	0.09671632987
1688	0.09671227673
1689	0.09668672224
1690	0.09668216103
1691	0.09667464705
1692	0.09665139937
1693	0.09663900548
1694	0.09663356495
1695	0.09661671624
1696	0.09660619807
1697	0.09659808267
1698	0.09658938781
1699	0.09658276018
1700	0.09657602525
1701	0.09656118553
1702	0.09653471248
1703	0.09652203364
1704	0.09651534409
1705	0.09650722692
1706	0.09649951368
1707	0.09649301163
1708	0.09648152389
1709	0.09647706056
1710	0.09646677086
1711	0.09645241449
1712	0.09642506204
1713	0.09641932617
1714	0.09641378403
1715	0.09639666402
1716	0.0963905028
1717	0.09637972224
1718	0.09637554421
1719	0.09637115254
1720	0.09636507365
1721	0.0963574936
1722	0.09635322669
1723	0.09634761946
1724	0.09633914939
1725	0.09632464467
1726	0.09631914528
1727	0.09631475269
1728	0.09629993319
1729	0.09628273888
1730	0.09627129262
1731	0.09626739843
1732	0.09626043904
1733	0.09625444827
1734	0.0962487071
1735	0.09623456368
1736	0.09622691316
1737	0.09620660509
1738	0.09619378829
1739	0.09617946568
1740	0.09616768134
1741	0.09615679327
1742	0.09614918626
1743	0.09614266512
1744	0.09613878661
1745	0.09612500454
1746	0.09610332953
1747	0.09609879427
1748	0.09608801842
1749	0.09607973778
1750	0.09607003745
1751	0.09606208125
1752	0.09603643029
1753	0.09602875647
1754	0.09602380368
1755	0.09601574551
1756	0.09600909047
1757	0.0960026025
1758	0.09599969007
1759	0.09599320203
1760	0.09596937681
1761	0.09596139196
1762	0.09595763507
1763	0.09595130172
1764	0.09594468301
1765	0.09593647257
1766	0.09593255333
1767	0.0959258593
1768	0.09591879261
1769	0.0959022675
1770	0.09589158166
1771	0.09588521911
1772	0.09587913387
1773	0.0958724669
1774	0.09586045322
1775	0.09584813077
1776	0.09584075114
1777	0.09582869723
1778	0.09582081418
1779	0.09581507221
1780	0.0958110392
1781	0.09579757438
1782	0.0957921398
1783	0.09576612529
1784	0.09576122222
1785	0.09575336653
1786	0.09574717036
1787	0.09573820325
1788	0.09572638811
1789	0.09571455893
1790	0.09570794675
1791	0.09570111054
1792	0.09568855798
1793	0.09566243664
1794	0.09564779592
1795	0.09564185514
1796	0.09563343161
1797	0.09561807659
1798	0.09560814501
1799	0.09560171016
1800	0.09559086879
1801	0.09558454531
1802	0.09557255835
1803	0.09556187632
1804	0.09554120802
1805	0.09552706529
1806	0.0955204675
1807	0.09551225044
1808	0.09550646251
1809	0.09550138543
1810	0.09549482945
1811	0.09548670154
1812	0.09548032377
1813	0.09547332792
1814	0.09546553095
1815	0.09545589769
1816	0.09544280335
1817	0.09541917878
1818	0.09537636365
1819	0.09537009639
1820	0.0953620051
1821	0.09535440003
1822	0.09534765065
1823	0.09533831272
1824	0.09532993328
1825	0.09532207913
1826	0.09531517789
1827	0.09530827435
1828	0.09530402666
1829	0.09529958291
1830	0.09528608275
1831	0.09527675688
1832	0.09526621524
1833	0.09525481354
1834	0.09523838487
1835	0.09523085585
1836	0.09521584398
1837	0.09520025536
1838	0.09518849391
1839	0.09517756667
1840	0.09516757596
1841	0.09514976611
1842	0.0951423055
1843	0.09513601033
1844	0.09513087146
1845	0.09511617519
1846	0.09510185884
1847	0.09509723475
1848	0.0950851256
1849	0.09507746438
1850	0.09506639725
1851	0.09505916843
1852	0.09505416454
1853	0.09504846797
1854	0.09503926765
1855	0.09503288896
1856	0.09502783622
1857	0.09501321178
1858	0.09500683535
1859	0.09499896832
1860	0.09499142728
1861	0.094970232
1862	0.09495217501
1863	0.09494355834
1864	0.09493868848
1865	0.09493299161
1866	0.09492853621
1867	0.09490378029
1868	0.09487695947
1869	0.09486603501
1870	0.09483878916
1871	0.09482962746
1872	0.09480884143
1873	0.09480370884
1874	0.09479180013
1875	0.09477804388
1876	0.09476506917
1877	0.09475842558
1878	0.09474629926
1879	0.09472953242
1880	0.09471671467
1881	0.09470454676
1882	0.09469518237
1883	0.09468662419
1884	0.09466894973
1885	0.0946609828
1886	0.09464567328
1887	0.09463791588
1888	0.09463091164
1889	0.09462389905
1890	0.09461983418
1891	0.09461297996
1892	0.09460772018
1893	0.09459798373
1894	0.09459513229
1895	0.09458680453
1896	0.09457567445
1897	0.09456901025
1898	0.09455895794
1899	0.09455315272
1900	0.09454796569
1901	0.09453871954
1902	0.09453204055
1903	0.09452648798
1904	0.09452259319
1905	0.09451460097
1906	0.0945072455
1907	0.09449600074
1908	0.09448754146
1909	0.09446693761
1910	0.094454145
1911	0.09444744065
1912	0.09444396753
1913	0.09443586016
1914	0.09443113402
1915	0.09441775143
1916	0.09440611702
1917	0.09438671178
1918	0.09437952313
1919	0.09437237369
1920	0.09436821662
1921	0.094364972
1922	0.09435815766
1923	0.09435331951
1924	0.09434846346
1925	0.09433921464
1926	0.09432913655
1927	0.09432571284
1928	0.09431475012
1929	0.09429236947
1930	0.09428263692
1931	0.0942682952
1932	0.09426319362
1933	0.09425913612
1934	0.09425182891
1935	0.09424685036
1936	0.09422937484
1937	0.09422271828
1938	0.0942179818
1939	0.09421053014
1940	0.09419838747
1941	0.0941890837
1942	0.09418021912
1943	0.09415807281
1944	0.09415413004
1945	0.09414948672
1946	0.09414208021
1947	0.09413511903
1948	0.09413070465
1949	0.09412615477
1950	0.0941170807
1951	0.09410571461
1952	0.09409781892
1953	0.09408958718
1954	0.09407594426
1955	0.09406955069
1956	0.09405272617
1957	0.09402779139
1958	0.09402154359
1959	0.09401733331
1960	0.09400735257
1961	0.09398782184
1962	0.09397854091
1963	0.09397223978
1964	0.09396165033
1965	0.09395228718
1966	0.09394409886
1967	0.09393294189
1968	0.09392736482
1969	0.09392187383
1970	0.09391318006
1971	0.09390307397
1972	0.09389874849
1973	0.09389553097
1974	0.09388616801
1975	0.09388286466
1976	0.09387554298
1977	0.093870414
1978	0.0938640803
1979	0.09385735687
1980	0.0938524064
1981	0.09383768898
1982	0.09383114395
1983	0.09382697977
1984	0.09380867224
1985	0.09380003904
1986	0.09378636814
1987	0.09377927228
1988	0.09376936222
1989	0.09376151498
1990	0.09375409017
1991	0.09374255282
1992	0.09373329146
1993	0.09372716248
1994	0.09372143424
1995	0.09371393804
1996	0.09371030633
1997	0.09370314776
1998	0.09368730556
1999	0.09368264061
2000	0.09367583864
2001	0.09366663625
2002	0.09365812558
2003	0.09365255488
2004	0.09364763447
2005	0.09364216691
2006	0.09363827035
2007	0.09363327245
2008	0.09362819494
2009	0.09362013554
2010	0.09360454155
2011	0.09359403908
2012	0.09359175475
2013	0.09358149287
2014	0.09357765659
2015	0.09356243383
2016	0.09355524446
2017	0.09355069714
2018	0.09354695652
2019	0.0935340826
2020	0.09353080369
2021	0.09352176667
2022	0.09351384716
2023	0.09351155363
2024	0.09350201603
2025	0.09349581782
2026	0.09348768415
2027	0.09348206783
2028	0.09347933215
2029	0.09346236185
2030	0.09345700188
2031	0.09345186216
2032	0.09344518095
2033	0.09343860805
2034	0.09343121652
2035	0.0933997131
2036	0.09339405666
2037	0.09338725863
2038	0.09338063308
2039	0.09337252565
2040	0.0933609479
2041	0.09335360574
2042	0.09334794539
2043	0.0933435464
2044	0.09333920034
2045	0.09332929621
2046	0.09332344751
2047	0.09331554041
2048	0.09329590546
2049	0.09328765377
2050	0.09328117458
2051	0.09327313522
2052	0.09326625658
2053	0.09326100135
2054	0.09325486745
2055	0.09324680065
2056	0.09324069924
2057	0.09323488078
2058	0.09323076313
2059	0.09322272897
2060	0.09321399407
2061	0.09320246045
2062	0.09319663915
2063	0.09318447568
2064	0.09317788837
2065	0.09317104025
2066	0.09316653527
2067	0.09311649258
2068	0.09311112944
2069	0.09310477779
2070	0.09309812856
2071	0.09309105365
2072	0.09308839653
2073	0.09307069095
2074	0.09306104696
2075	0.09305467102
2076	0.09305092382
2077	0.09303693686
2078	0.09303174724
2079	0.09302622662
2080	0.09302189104
2081	0.09301222809
2082	0.09300807753
2083	0.09299811474
2084	0.09298608209
2085	0.09297241083
2086	0.09296437342
2087	0.09295944616
2088	0.09294729959
2089	0.09294253859
2090	0.0929363959
2091	0.09293240363
2092	0.09292764409
2093	0.09292184382
2094	0.09291481263
2095	0.09291155131
2096	0.09290434292
2097	0.09289954461
2098	0.09289033129
2099	0.09288473903
2100	0.09287110292
2101	0.09286274465
2102	0.09285604215
2103	0.09285135953
2104	0.0928358468
2105	0.09282287228
2106	0.09281272938
2107	0.09281070133
2108	0.09280335048
2109	0.09279726901
2110	0.09278454816
2111	0.09277575677
2112	0.09277282997
2113	0.09276733166
2114	0.09274518894
2115	0.09273671987
2116	0.09272948778
2117	0.09272220004
2118	0.09271502334
2119	0.09270913758
2120	0.09269337424
2121	0.09268841744
2122	0.09268635783
2123	0.09268146663
2124	0.09266113091
2125	0.09265516422
2126	0.09265024173
2127	0.09264210772
2128	0.09263247534
2129	0.09262660845
2130	0.09262331073
2131	0.09261141715
2132	0.092603951
2133	0.09259653061
2134	0.09259165155
2135	0.09258451763
2136	0.09255984724
2137	0.09255272115
2138	0.09254797774
2139	0.09254150127
2140	0.09253681502
2141	0.0925179917
2142	0.09251510106
2143	0.09250720329
2144	0.09250220193
2145	0.09249702507
2146	0.09248782599
2147	0.09248441022
2148	0.09248036212
2149	0.09246999958
2150	0.09245621998
2151	0.09245324914
2152	0.09245110989
2153	0.09244829992
2154	0.09244170821
2155	0.09243146666
2156	0.09242531744
2157	0.09242078235
2158	0.09241041017
2159	0.09239727825
2160	0.0923923763
2161	0.09238876074
2162	0.09238353503
2163	0.09238183422
2164	0.09237248501
2165	0.09236916953
2166	0.09236042412
2167	0.09234635965
2168	0.09233967531
2169	0.09233527379
2170	0.09232534725
2171	0.092319407
2172	0.0923065216
2173	0.09230120536
2174	0.09229203204
2175	0.09228541762
2176	0.09228026976
2177	0.09227137678
2178	0.09225659302
2179	0.09224201301
2180	0.09223699228
2181	0.09222660868
2182	0.0922007175
2183	0.09219354112
2184	0.09217872663
2185	0.09216921601
2186	0.0921655655
2187	0.09215454187
2188	0.09214646826
2189	0.0921434543
2190	0.09213872408
2191	0.09213490161
2192	0.09212288565
2193	0.09211828699
2194	0.09211055238
2195	0.09210231417
2196	0.09207934666
2197	0.09207443862
2198	0.09206760578
2199	0.09205524838
2200	0.09205151903
2201	0.0920476237
2202	0.09204165058
2203	0.09203818774
2204	0.0920316474
2205	0.09202353946
2206	0.09201747163
2207	0.09201166592
2208	0.09200841062
2209	0.09199481835
2210	0.09198800749
2211	0.09198231019
2212	0.09197868788
2213	0.09197001579
2214	0.09196343224
2215	0.09195978291
2216	0.09195492861
2217	0.09193326743
2218	0.09192010172
2219	0.09191628328
2220	0.09190682766
2221	0.09189132762
2222	0.09188033479
2223	0.09187384261
2224	0.09186245141
2225	0.09185644948
2226	0.09184239779
2227	0.09183009981
2228	0.09182415816
2229	0.09181767772
2230	0.09181282907
2231	0.09180992226
2232	0.09180037505
2233	0.09179508672
2234	0.09178919614
2235	0.09178632116
2236	0.09178093453
2237	0.09177371906
2238	0.09176887133
2239	0.09176177317
2240	0.09175589068
2241	0.09175287991
2242	0.09173306061
2243	0.09172591314
2244	0.09172069181
2245	0.09171745431
2246	0.09171492719
2247	0.09170929135
2248	0.09170212795
2249	0.09169675681
2250	0.09168412204
2251	0.09167658584
2252	0.09167134238
2253	0.09166258441
2254	0.09165784259
2255	0.09165060647
2256	0.0916474967
2257	0.09164449264
2258	0.09163584733
2259	0.09162956014
2260	0.09162693915
2261	0.09162304335
2262	0.09161833159
2263	0.09161475797
2264	0.09161024083
2265	0.09160506999
2266	0.091598997
2267	0.09158946764
2268	0.09158560718
2269	0.09158257839
2270	0.0915774837
2271	0.09157311152
2272	0.09156614038
2273	0.09156273033
2274	0.09155754373
2275	0.09155124534
2276	0.09154630961
2277	0.0915363278
2278	0.09152934175
2279	0.0915177003
2280	0.09151209688
2281	0.09150002142
2282	0.09149431282
2283	0.09148455575
2284	0.09147645996
2285	0.09147271138
2286	0.09146254516
2287	0.09145724706
2288	0.09144843496
2289	0.09144443665
2290	0.09143403016
2291	0.09143099733
2292	0.09142521668
2293	0.09142119644
2294	0.09141412435
2295	0.09141033611
2296	0.09139850012
2297	0.09138645387
2298	0.09137768827
2299	0.09136960209
2300	0.09136385034
2301	0.09135587148
2302	0.09135188374
2303	0.09134800757
2304	0.09134352419
2305	0.09133089893
2306	0.09132493026
2307	0.09132157501
2308	0.09131410235
2309	0.0913104179
2310	0.09128998601
2311	0.09127568582
2312	0.09127267211
2313	0.09126877022
2314	0.09126556486
2315	0.09125911632
2316	0.09125613393
2317	0.09124966581
2318	0.09124352069
2319	0.09123807511
2320	0.09123185429
2321	0.09122615689
2322	0.09122296305
2323	0.09121591934
2324	0.09120958655
2325	0.09120622981
2326	0.09119767943
2327	0.09119517757
2328	0.09118991355
2329	0.09118566905
2330	0.09118128646
2331	0.09117743665
2332	0.09116999928
2333	0.09116648623
2334	0.09115671923
2335	0.09115427252
2336	0.09113930852
2337	0.09113110931
2338	0.09112396595
2339	0.0911167614
2340	0.0911076111
2341	0.09110065568
2342	0.09109704827
2343	0.09109041021
2344	0.09107963184
2345	0.09107623682
2346	0.0910709949
2347	0.0910669746
2348	0.09106151908
2349	0.09105669834
2350	0.09105470455
2351	0.09103593686
2352	0.09103168935
2353	0.09102545613
2354	0.09102232238
2355	0.09101909051
2356	0.09101624985
2357	0.09101259953
2358	0.09100110991
2359	0.09099439452
2360	0.0909887012
2361	0.09098478395
2362	0.09097819112
2363	0.09097007292
2364	0.09096093677
2365	0.09095700141
2366	0.0909536995
2367	0.09094914175
2368	0.09094369307
2369	0.09094090811
2370	0.09093024119
2371	0.09092366723
2372	0.09091476375
2373	0.09090386965
2374	0.09089774152
2375	0.09088750954
2376	0.09088347432
2377	0.09088083589
2378	0.09087812243
2379	0.09087434304
2380	0.09086941213
2381	0.09086588997
2382	0.09086248422
2383	0.09085932953
2384	0.09084728794
2385	0.09084051286
2386	0.09083678279
2387	0.09083386537
2388	0.09082670691
2389	0.09081892059
2390	0.09081337623
2391	0.09081136939
2392	0.09080781031
2393	0.09079317517
2394	0.09078687029
2395	0.09078216964
2396	0.09077316176
2397	0.09076640888
2398	0.09075798541
2399	0.09075396352
2400	0.09075067567
2401	0.09074627115
2402	0.09074275109
2403	0.09073683414
2404	0.09073386487
2405	0.09072819593
2406	0.09072542316
2407	0.09072232419
2408	0.09071896878
2409	0.09071553496
2410	0.09071194715
2411	0.09070512503
2412	0.09070209802
2413	0.09068373304
2414	0.09065676794
2415	0.09064793643
2416	0.09063837701
2417	0.09063025036
2418	0.09062859602
2419	0.09062356179
2420	0.09061713166
2421	0.09060973773
2422	0.09059962051
2423	0.09057771866
2424	0.09057451027
2425	0.0905699218
2426	0.0905574138
2427	0.09055097494
2428	0.09054665723
2429	0.09054412
2430	0.09053527305
2431	0.09053059828
2432	0.09052272484
2433	0.09051652795
2434	0.09051136938
2435	0.09050659633
2436	0.09047961477
2437	0.09047420947
2438	0.09046312535
2439	0.09046038778
2440	0.09044145318
2441	0.09043743119
2442	0.0904296859
2443	0.09042332154
2444	0.09042179787
2445	0.09040707716
2446	0.09039968946
2447	0.09039736447
2448	0.09039279893
2449	0.09038021929
2450	0.09036913897
2451	0.09035887673
2452	0.09035356836
2453	0.09034980183
2454	0.09034653439
2455	0.09034335746
2456	0.09033374763
2457	0.09031616066
2458	0.09030762364
2459	0.09030275745
2460	0.09029870256
2461	0.09029271534
2462	0.09028613961
2463	0.09027954471
2464	0.09027245889
2465	0.09026441534
2466	0.09025971209
2467	0.0902478551
2468	0.09024365681
2469	0.09023867053
2470	0.0902311384
2471	0.09022571567
2472	0.09022144318
2473	0.0902171731
2474	0.09021157738
2475	0.09020953951
2476	0.0902022362
2477	0.09019731638
2478	0.09019316622
2479	0.09018822936
2480	0.09018330056
2481	0.09017808259
2482	0.09017376185
2483	0.09016934172
2484	0.0901614548
2485	0.09015336309
2486	0.09014887737
2487	0.09014356723
2488	0.09013910207
2489	0.09013336329
2490	0.09012887813
2491	0.09012397007
2492	0.09011807026
2493	0.09010309176
2494	0.09009706181
2495	0.09008980971
2496	0.090082311
2497	0.09007063928
2498	0.09006600246
2499	0.09006213972
2500	0.09005556791
2501	0.09004785453
2502	0.09004012395
2503	0.09003026968
2504	0.090027123
2505	0.09002276131
2506	0.09001818494
2507	0.09000901946
2508	0.09000411885
2509	0.08997822844
2510	0.08997096949
2511	0.08996692563
2512	0.0899624768
2513	0.08995901257
2514	0.0899468665
2515	0.08994006234
2516	0.08993747503
2517	0.08992600854
2518	0.08992064824
2519	0.0899170299
2520	0.0899112702
2521	0.08990785552
2522	0.08990312062
2523	0.08989822094
2524	0.08989419349
2525	0.08989013354
2526	0.08988227341
2527	0.0898766969
2528	0.08987384551
2529	0.08986978473
2530	0.08986730663
2531	0.0898602408
2532	0.0898583523
2533	0.08985354253
2534	0.08984919265
2535	0.08984520905
2536	0.08983684694
2537	0.08982311795
2538	0.08981699731
2539	0.08979462678
2540	0.08978475824
2541	0.08977895211
2542	0.08977490547
2543	0.08977294305
2544	0.08976336216
2545	0.08975569984
2546	0.08974641206
2547	0.08973852917
2548	0.08973336536
2549	0.08972776871
2550	0.08972425908
2551	0.08971963594
2552	0.08971336303
2553	0.08970668035
2554	0.08970267932
2555	0.08969872407
2556	0.08969629442
2557	0.08969280703
2558	0.08968894986
2559	0.08968568194
2560	0.08967810338
2561	0.08967478422
2562	0.08967080892
2563	0.08966389989
2564	0.08965574321
2565	0.08964957565
2566	0.08964646554
2567	0.08963319928
2568	0.08962971399
2569	0.089624357
2570	0.08961801704
2571	0.08961437044
2572	0.08961106828
2573	0.0896041624
2574	0.08960073591
2575	0.08959754885
2576	0.0895932832
2577	0.08959178529
2578	0.08958876554
2579	0.08958159794
2580	0.08957345888
2581	0.08956326659
2582	0.08955851444
2583	0.08954825791
2584	0.08954571286
2585	0.08954061499
2586	0.08953515054
2587	0.08953272006
2588	0.08953080268
2589	0.08952676257
2590	0.08951882455
2591	0.08950732523
2592	0.08950094182
2593	0.089493857
2594	0.0894904859
2595	0.08948555674
2596	0.08947589335
2597	0.08946451987
2598	0.08946046475
2599	0.08945571031
2600	0.0894474654
2601	0.08944441321
2602	0.08944099827
2603	0.08943785322
2604	0.0894290534
2605	0.08941986004
2606	0.08941497737
2607	0.0894121038
2608	0.0894090704
2609	0.08940418001
2610	0.08940113648
2611	0.08939879622
2612	0.08939026891
2613	0.08938360277
2614	0.08938086991
2615	0.08937718917
2616	0.08936663641
2617	0.0893606685
2618	0.08935272868
2619	0.08934671127
2620	0.08934364127
2621	0.08933017233
2622	0.08932540726
2623	0.08932082502
2624	0.08931584776
2625	0.08930713511
2626	0.08929981457
2627	0.08929698938
2628	0.08929015371
2629	0.08928687991
2630	0.08928025439
2631	0.08927651809
2632	0.08925622093
2633	0.08925420715
2634	0.08925100473
2635	0.08924954161
2636	0.0892453998
2637	0.08924142639
2638	0.0892257113
2639	0.08922318008
2640	0.089213218
2641	0.08920981987
2642	0.08920648578
2643	0.08920356142
2644	0.08919896615
2645	0.08919546515
2646	0.08918933931
2647	0.08918360688
2648	0.08917546542
2649	0.08917011756
2650	0.08916890333
2651	0.08916592261
2652	0.08915919656
2653	0.0891477513
2654	0.08914451693
2655	0.08913888144
2656	0.0891352156
2657	0.08913071032
2658	0.08912223721
2659	0.08912026595
2660	0.0890964356
2661	0.08909344181
2662	0.08908755106
2663	0.08908237049
2664	0.08907122739
2665	0.08906532509
2666	0.08905859549
2667	0.08905181022
2668	0.08904486228
2669	0.08901721457
2670	0.08901389427
2671	0.08900786732
2672	0.08900553207
2673	0.08900124583
2674	0.08899726862
2675	0.08899467813
2676	0.08898979047
2677	0.08898207405
2678	0.08897286584
2679	0.08897016316
2680	0.08896562651
2681	0.08896137421
2682	0.08895840005
2683	0.08895252988
2684	0.08895042558
2685	0.08893851458
2686	0.0889348098
2687	0.08893087537
2688	0.08892472572
2689	0.08892162485
2690	0.08891874245
2691	0.08891141935
2692	0.08890862727
2693	0.08890546582
2694	0.08889679364
2695	0.08888894608
2696	0.08888164082
2697	0.08887725334
2698	0.08887315282
2699	0.08886754182
2700	0.08886098143
2701	0.08885530773
2702	0.08884775179
2703	0.08884322883
2704	0.0888355682
2705	0.08883080721
2706	0.08882829798
2707	0.08882366869
2708	0.08882009043
2709	0.08881855602
2710	0.08881394299
2711	0.0888078579
2712	0.08880270202
2713	0.08880051091
2714	0.0887971405
2715	0.08878854865
2716	0.0887835356
2717	0.08878021608
2718	0.08877660264
2719	0.08877168966
2720	0.08876587419
2721	0.08876226048
2722	0.08875835229
2723	0.088755165
2724	0.08875180803
2725	0.0887472699
2726	0.08874266686
2727	0.08873728863
2728	0.08873535157
2729	0.08873317185
2730	0.08872637106
2731	0.08871678324
2732	0.08871395299
2733	0.08870865625
2734	0.08870496168
2735	0.0887021258
2736	0.0886980748
2737	0.08869633585
2738	0.08869427825
2739	0.08868710587
2740	0.08867652511
2741	0.08867489377
2742	0.08867239052
2743	0.08867000992
2744	0.08865710757
2745	0.0886524821
2746	0.08864533239
2747	0.08862686299
2748	0.08862424137
2749	0.08862094314
2750	0.08861481683
2751	0.08861163074
2752	0.08860353537
2753	0.08859826656
2754	0.08859727979
2755	0.08858856792
2756	0.08858065187
2757	0.08857811631
2758	0.08857381437
2759	0.08856503111
2760	0.08854952675
2761	0.08854615231
2762	0.08854413959
2763	0.08854100868
2764	0.08853501456
2765	0.08853221184
2766	0.08852944914
2767	0.08852188472
2768	0.08851734621
2769	0.08850673544
2770	0.08850309578
2771	0.08849801912
2772	0.08849606522
2773	0.08848711215
2774	0.08848218397
2775	0.08847758904
2776	0.088470142
2777	0.08845696574
2778	0.08845159636
2779	0.08844563129
2780	0.08844218164
2781	0.08843935495
2782	0.08842173708
2783	0.0884187116
2784	0.08841632626
2785	0.08840024208
2786	0.08839820722
2787	0.08839125412
2788	0.08838574539
2789	0.08838272215
2790	0.08837851761
2791	0.08837435746
2792	0.08837139838
2793	0.08836425757
2794	0.08836091103
2795	0.08835397701
2796	0.08834591086
2797	0.0883437402
2798	0.08833905677
2799	0.08833349856
2800	0.08832955003
2801	0.08831189863
2802	0.08830979295
2803	0.08830586109
2804	0.08829929793
2805	0.08829626099
2806	0.0882935438
2807	0.08827052418
2808	0.08826548497
2809	0.08825704808
2810	0.08823908804
2811	0.08823219552
2812	0.08822483273
2813	0.08822000099
2814	0.08821260272
2815	0.08820937163
2816	0.08820473104
2817	0.08820255052
2818	0.08819869513
2819	0.08819460103
2820	0.08818862596
2821	0.0881863039
2822	0.08818169715
2823	0.08817812665
2824	0.08817408039
2825	0.08817104063
2826	0.08816813475
2827	0.08816210162
2828	0.08815901269
2829	0.08814711033
2830	0.08814549484
2831	0.08814395575
2832	0.08813175951
2833	0.08812251363
2834	0.08811828755
2835	0.0881139824
2836	0.08811091109
2837	0.08810691951
2838	0.08810112967
2839	0.08809082283
2840	0.08808154257
2841	0.08807807038
2842	0.08807625401
2843	0.08807348432
2844	0.08807079556
2845	0.08806727692
2846	0.08806161176
2847	0.08805754909
2848	0.08805446074
2849	0.08804233576
2850	0.08804022213
2851	0.08803339398
2852	0.08802559835
2853	0.08802217081
2854	0.08801841984
2855	0.0880159314
2856	0.08801408764
2857	0.08801151594
2858	0.08801037484
2859	0.08800541346
2860	0.08800013917
2861	0.08799173089
2862	0.08798195287
2863	0.08797766954
2864	0.08797412388
2865	0.0879705775
2866	0.08796801386
2867	0.08796099519
2868	0.08795933756
2869	0.08794636382
2870	0.08793953348
2871	0.08793310325
2872	0.08792892611
2873	0.08792066129
2874	0.08791792202
2875	0.08791257705
2876	0.08791078692
2877	0.08790791034
2878	0.08790433522
2879	0.08790191865
2880	0.0878946832
2881	0.08789332936
2882	0.08788541753
2883	0.08788317788
2884	0.08787948554
2885	0.08787600311
2886	0.0878706878
2887	0.08785586239
2888	0.08785334566
2889	0.08784716106
2890	0.0878454959
2891	0.08784252398
2892	0.08782357823
2893	0.08781926851
2894	0.08781521834
2895	0.08781119252
2896	0.08780690249
2897	0.08780386549
2898	0.08780159587
2899	0.08779829076
2900	0.08779296229
2901	0.08778977406
2902	0.08778753023
2903	0.08777936111
2904	0.08777119976
2905	0.08776783717
2906	0.08776384484
2907	0.08775878602
2908	0.0877551535
2909	0.08774512727
2910	0.08774266556
2911	0.08773821064
2912	0.08773382669
