iter	Passed	Remaining
1422	177840	1696797
1423	177974	1696752
1424	178098	1696618
1425	178231	1696573
1426	178346	1696357
1427	178467	1696187
1428	178588	1696032
1429	178710	1695874
1430	178820	1695610
1431	178937	1695409
1432	179059	1695251
1433	179185	1695140
1434	179301	1694929
1435	179426	1694806
1436	179554	1694712
1437	179677	1694563
1438	179811	1694525
1439	179927	1694314
1440	180048	1694152
1441	180185	1694143
1442	180301	1693930
1443	180423	1693785
1444	180547	1693644
1445	180662	1693426
1446	180783	1693269
1447	180905	1693117
1448	181016	1692862
1449	181148	1692804
1450	181274	1692690
1451	181396	1692530
1452	181514	1692347
1453	181637	1692205
1454	181759	1692047
1455	181886	1691940
1456	182003	1691748
1457	182122	1691568
1458	182243	1691408
1459	182368	1691280
1460	182489	1691115
1461	182609	1690944
1462	182732	1690807
1463	182845	1690572
1464	182968	1690430
1465	183087	1690245
1466	183265	1690618
1467	183401	1690594
1468	183527	1690476
1469	183649	1690321
1470	183766	1690123
1471	183876	1689865
1472	183994	1689678
1473	184107	1689443
1474	184222	1689229
1475	184345	1689080
1476	184472	1688983
1477	184587	1688761
1478	184705	1688572
1479	184823	1688391
1480	184962	1688389
1481	185083	1688233
1482	185205	1688076
1483	185332	1687972
1484	185458	1687862
1485	185583	1687735
1486	185697	1687512
1487	185816	1687332
1488	185931	1687116
1489	186048	1686923
1490	186169	1686766
1491	186285	1686553
1492	186413	1686462
1493	186535	1686312
1494	186658	1686169
